CNPJ;Razao Social;Codigo do Cliente;Numero do Contrato;DR do Contrato;Codigo do Centro de Custos;Centro de Custos;Numero da Fatura;DR da Fatura;Status da Fatura;Inicio do Ciclo de Faturamento;Fim do Ciclo de Faturamento;Data de Emissao;Data de Vencimento;Data de Pagamento;Data de Cancelamento;Data de Fechamento;;;;;;;;;
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3298;PAC CONTRATO AG;1;250;R$ 19,89;R$ 19,89;60270835;QP060270835BR;R$ 223,32;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39401000;MONTES CLAROS;MG;1200;1300;1600;0;25000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;635;R$ 30,66;R$ 30,66;675018704;TE675018704BR;R$ 228,41;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13313000;ITU;SP;1700;1700;2200;0;63500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;11/04/2023;3220;SEDEX CONTRATO AG;1;430;R$ 12,91;R$ 12,91;675019333;TE675019333BR;R$ 229,83;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29146000;CARIACICA;ES;1700;1700;2200;0;43000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;120;R$ 11,80;R$ 11,80;675018474;TE675018474BR;R$ 235,36;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29166000;SERRA;ES;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3298;PAC CONTRATO AG;1;150;R$ 20,03;R$ 20,03;60270570;QP060270570BR;R$ 237,27;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;24751000;SAO GONCALO;RJ;1100;1200;1600;0;15000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;225;R$ 28,53;R$ 28,53;675018457;TE675018457BR;R$ 237,62;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;17030000;BAURU;SP;1200;1300;1600;0;22500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;420;R$ 59,89;R$ 59,89;675018995;TE675018995BR;R$ 239,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;66093000;;;1700;1700;2200;0;42000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3298;PAC CONTRATO AG;1;170;R$ 23,70;R$ 23,70;60270402;QP060270402BR;R$ 251,24;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36784000;DONA EUZEBIA;MG;1100;1200;1600;0;17000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 28,69;R$ 28,69;675018580;TE675018580BR;R$ 253,89;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;20021000;RIO DE JANEIRO;RJ;1200;1300;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3298;PAC CONTRATO AG;1;400;R$ 18,30;R$ 18,30;60270699;QP060270699BR;R$ 254,99;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29395000;IBATIBA;ES;1700;1700;2200;0;40000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;11/04/2023;3220;SEDEX CONTRATO AG;1;160;R$ 21,65;R$ 21,65;675019347;TE675019347BR;R$ 257,65;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29770000;MANTENOPOLIS;ES;1100;1200;1600;0;16000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 12,05;R$ 12,05;675018298;TE675018298BR;R$ 260,10;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29213000;;;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3220;SEDEX CONTRATO AG;1;405;R$ 29,92;R$ 29,92;675018783;TE675018783BR;R$ 265,39;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22210000;RIO DE JANEIRO;RJ;1700;1700;2200;0;40500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3220;SEDEX CONTRATO AG;1;295;R$ 12,13;R$ 12,13;675019435;TE675019435BR;R$ 268,39;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29154000;;;1200;1300;1600;0;29500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 28,85;R$ 28,85;675018307;TE675018307BR;R$ 269,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;7175000;GUARULHOS;SP;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;140;R$ 12,14;R$ 12,14;675018620;TE675018620BR;R$ 269,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29168000;;;1100;1200;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;140;R$ 12,14;R$ 12,14;675018219;TE675018219BR;R$ 269,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29168000;;;1100;1200;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;140;R$ 39,41;R$ 39,41;675018664;TE675018664BR;R$ 269,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;88090000;FLORIANOPOLIS;SC;1100;1200;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;285;R$ 29,33;R$ 29,33;60270711;QP060270711BR;R$ 271,20;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;69303000;;;1200;1300;1600;0;28500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3298;PAC CONTRATO AG;1;170;R$ 20,97;R$ 20,97;60270518;QP060270518BR;R$ 278,74;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;23907000;ANGRA DOS REIS;RJ;1100;1200;1600;0;17000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;370;R$ 30,07;R$ 30,07;675019418;TE675019418BR;R$ 280,63;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;1415000;SAO PAULO;SP;1200;1300;1600;0;37000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 28,98;R$ 28,98;675018179;TE675018179BR;R$ 282,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;28080000;CAMPOS DOS GOYTACAZES;RJ;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3298;PAC CONTRATO AG;1;1480;R$ 20,65;R$ 20,65;60270708;QP060270708BR;R$ 283,61;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29904000;;;1700;1700;2200;0;148000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;430;R$ 30,12;R$ 30,12;675019280;TE675019280BR;R$ 285,39;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4508000;SAO PAULO;SP;1700;1700;2100;0;43000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3298;PAC CONTRATO AG;1;485;R$ 29,49;R$ 29,49;60270481;QP060270481BR;R$ 287,32;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;66060000;BELEM;PA;1700;1700;2200;0;48500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;110;R$ 29,03;R$ 29,03;675019188;TE675019188BR;R$ 287,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;5622000;SAO PAULO;SP;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3298;PAC CONTRATO AG;1;275;R$ 22,75;R$ 22,75;60270795;QP060270795BR;R$ 293,93;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;41600000;;;1100;1200;1600;0;27500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;160;R$ 12,40;R$ 12,40;675019378;TE675019378BR;R$ 295,70;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29160000;;;1100;1200;1600;0;16000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;240;R$ 44,58;R$ 44,58;675019228;TE675019228BR;R$ 299,70;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36950000;IPANEMA;MG;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;145;R$ 24,23;R$ 24,23;60270623;QP060270623BR;R$ 304,22;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;39707000;SAO JOSE DO JACURI;MG;1200;1300;1600;0;14500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;600;R$ 31,43;R$ 31,43;675018151;TE675018151BR;R$ 305,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;1454000;SAO PAULO;SP;1700;1700;2200;0;60000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;360;R$ 30,34;R$ 30,34;675019381;TE675019381BR;R$ 307,30;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;30320000;BELO HORIZONTE;MG;1200;1300;1600;0;36000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3298;PAC CONTRATO AG;1;415;R$ 28,80;R$ 28,80;60270464;QP060270464BR;R$ 311,80;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;45928000;POSTO DA MATA;BA;1200;1300;1600;0;41500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;22/03/2023;3298;PAC CONTRATO AG;1;240;R$ 21,31;R$ 21,31;60270549;QP060270549BR;R$ 312,72;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35162000;IPATINGA;MG;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3220;SEDEX CONTRATO AG;1;350;R$ 30,41;R$ 30,41;675019143;TE675019143BR;R$ 314,70;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;20785000;RIO DE JANEIRO;RJ;1200;1300;1600;0;35000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3298;PAC CONTRATO AG;1;165;R$ 28,96;R$ 28,96;60270929;QP060270929BR;R$ 327,58;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;47150000;SANTA RITA DE CASSIA;BA;1200;1300;1600;0;16500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;260;R$ 20,95;R$ 20,95;60270756;QP060270756BR;R$ 329,32;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36037000;JUIZ DE FORA;MG;1200;1300;1600;0;26000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;140;R$ 29,45;R$ 29,45;675018908;TE675018908BR;R$ 329,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;5587000;SAO PAULO;SP;1100;1200;1600;0;14000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;170;R$ 24,60;R$ 24,60;60270773;QP060270773BR;R$ 341,20;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35390000;JEQUERI;MG;1100;1200;1600;0;17000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3298;PAC CONTRATO AG;1;650;R$ 22,36;R$ 22,36;60270946;QP060270946BR;R$ 341,88;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;25075000;;;1700;1700;2200;0;65000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;565;R$ 54,77;R$ 54,77;675019262;TE675019262BR;R$ 351,80;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;71699000;;;1700;1700;2200;0;56500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;220;R$ 12,98;R$ 12,98;675019024;TE675019024BR;R$ 353,70;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29143000;CARIACICA;ES;1200;1300;1600;0;22000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 45,13;R$ 45,13;675018678;TE675018678BR;R$ 354,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;36800000;CARANGOLA;MG;1200;1300;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;695;R$ 30,67;R$ 30,67;60270637;QP060270637BR;R$ 355,78;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;98400000;FREDERICO WESTPHALEN;RS;1700;1700;2200;0;69500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;160;R$ 29,72;R$ 29,72;675018695;TE675018695BR;R$ 356,29;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22775000;;;1200;1300;1600;0;16000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3298;PAC CONTRATO AG;1;545;R$ 22,70;R$ 22,70;338196248;QC338196248BR;R$ 375,24;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;25011000;DUQUE DE CAXIAS;RJ;1700;1700;2200;0;54500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;305;R$ 31,03;R$ 31,03;675018528;TE675018528BR;R$ 376,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;6730000;VARGEM GRANDE PAULISTA;SP;1200;1300;1600;0;30500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;150;R$ 29,97;R$ 29,97;675019165;TE675019165BR;R$ 381,29;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;20710000;RIO DE JANEIRO;RJ;1100;1200;1600;0;15000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;295;R$ 30,52;R$ 30,52;60270742;QP060270742BR;R$ 390,01;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;66095000;;;1200;1300;1600;0;29500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;240;R$ 30,10;R$ 30,10;675019395;TE675019395BR;R$ 394,29;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;5547000;SAO PAULO;SP;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;300;R$ 30,15;R$ 30,15;675019231;TE675019231BR;R$ 399,60;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4301000;SAO PAULO;SP;1200;1300;1600;0;30000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3220;SEDEX CONTRATO AG;1;275;R$ 13,46;R$ 13,46;675018770;TE675018770BR;R$ 401,58;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29167000;;;1200;1300;1600;0;27500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;520;R$ 24,43;R$ 24,43;675018837;TE675018837BR;R$ 417,55;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29303000;CACHOEIRO DE ITAPEMIRIM;ES;1700;1700;2200;0;52000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3298;PAC CONTRATO AG;1;470;R$ 21,93;R$ 21,93;338196251;QC338196251BR;R$ 427,27;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;24730000;SAO GONCALO;RJ;1700;1700;2200;0;47000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3298;PAC CONTRATO AG;1;200;R$ 25,47;R$ 25,47;60270932;QP060270932BR;R$ 428,49;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35200000;AIMORES;MG;1200;1300;1600;0;20000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3298;PAC CONTRATO AG;1;1110;R$ 35,91;R$ 35,91;60270416;QP060270416BR;R$ 432,10;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;48500000;EUCLIDES DA CUNHA;BA;1700;1700;2200;0;111000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;11/04/2023;3298;PAC CONTRATO AG;1;260;R$ 20,11;R$ 20,11;60270915;QP060270915BR;R$ 435,63;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29645000;SANTA MARIA DE JETIBA;ES;1200;1300;1600;0;26000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;480;R$ 31,65;R$ 31,65;675019364;TE675019364BR;R$ 438,31;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13606000;;;1700;1700;2200;0;48000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;210;R$ 13,94;R$ 13,94;675018735;TE675018735BR;R$ 449,48;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29167000;;;1200;1300;1600;0;21000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;810;R$ 15,88;R$ 15,88;675019007;TE675019007BR;R$ 449,80;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29090000;;;1700;1700;2200;0;81000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3298;PAC CONTRATO AG;1;725;R$ 31,78;R$ 31,78;60270892;QP060270892BR;R$ 466,22;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;48890000;VALENTE;BA;1700;1700;2200;0;72500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3298;PAC CONTRATO AG;1;230;R$ 22,91;R$ 22,91;60270685;QP060270685BR;R$ 472,25;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;23934000;ANGRA DOS REIS;RJ;1200;1300;1600;0;23000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;445;R$ 15,51;R$ 15,51;675018987;TE675018987BR;R$ 489,48;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29101000;;;1200;1300;1600;0;44500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;2490;R$ 44,96;R$ 44,96;675018797;TE675018797BR;R$ 493,04;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;82820000;CURITIBA;PR;1500;2000;3000;0;249000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;280;R$ 24,09;R$ 24,09;675018939;TE675018939BR;R$ 501,17;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29360000;CASTELO;ES;1200;1300;1600;0;28000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3298;PAC CONTRATO AG;1;305;R$ 20,77;R$ 20,77;60270813;QP060270813BR;R$ 501,79;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29900000;;;1700;1700;2200;0;30500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;710;R$ 33,42;R$ 33,42;675018845;TE675018845BR;R$ 504,37;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;22421000;RIO DE JANEIRO;RJ;1700;1700;2200;0;71000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3298;PAC CONTRATO AG;1;260;R$ 30,76;R$ 30,76;60270597;QP060270597BR;R$ 507,82;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;99360000;BARROS CASSAL;RS;1200;1300;1600;0;26000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;890;R$ 65,31;R$ 65,31;675019316;TE675019316BR;R$ 547,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;78049000;CUIABA;MT;1700;1700;2200;0;89000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;245;R$ 31,74;R$ 31,74;675019404;TE675019404BR;R$ 558,63;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;8554000;POA;SP;1200;1300;1600;0;24500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;520;R$ 24,62;R$ 24,62;60270787;QP060270787BR;R$ 567,55;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;30512000;BELO HORIZONTE;MG;1200;1300;1600;0;52000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3298;PAC CONTRATO AG;1;550;R$ 34,79;R$ 34,79;60270800;QP060270800BR;R$ 626,85;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;69918000;RIO BRANCO;AC;1700;1700;2200;0;55000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;27/03/2023;3220;SEDEX CONTRATO AG;1;890;R$ 57,53;R$ 57,53;675018545;TE675018545BR;R$ 627,94;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;57035000;MACEIO;AL;1700;1700;2200;0;89000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;530;R$ 84,72;R$ 84,72;675019276;TE675019276BR;R$ 636,30;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;68010000;SANTAREM;PA;1700;1700;2200;0;53000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;330;R$ 33,84;R$ 33,84;675019038;TE675019038BR;R$ 657,83;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;21380000;RIO DE JANEIRO;RJ;1200;1300;1600;0;33000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3298;PAC CONTRATO AG;1;730;R$ 26,18;R$ 26,18;60270583;QP060270583BR;R$ 723,23;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;35970000;BARAO DE COCAIS;MG;1700;1700;2200;0;73000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3298;PAC CONTRATO AG;1;375;R$ 28,78;R$ 28,78;60270861;QP060270861BR;R$ 759,21;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;38613000;;;1200;1300;1600;0;37500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3298;PAC CONTRATO AG;1;645;R$ 27,44;R$ 27,44;60270566;QP060270566BR;R$ 849,97;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;25015000;DUQUE DE CAXIAS;RJ;1700;1700;2200;0;64500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;990;R$ 39,91;R$ 39,91;60270739;QP060270739BR;R$ 1.138,20;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;66040000;;;1700;1700;2200;0;99000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;1230;R$ 51,43;R$ 51,43;675018148;TE675018148BR;R$ 1.718,30;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;13097000;;;1700;1700;2200;0;123000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3298;PAC CONTRATO AG;1;1515;R$ 40,81;R$ 40,81;60270760;QP060270760BR;R$ 1.745,17;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;40296000;SALVADOR;BA;1500;2100;3000;0;151500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3247;SEDEX REVERSO;1;250;R$ 9,27;R$ 9,27;276930275;OV276930275BR;R$ 40,00;R$ 0,00;0;00424285 AGF ALTO DE SANTANA;2330970;SAO PAULO;SP;4552000;SAO PAULO;SP;1800;3600;2700;0;25000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3247;SEDEX REVERSO;1;155;R$ 9,10;R$ 9,10;29675605;OV029675605BR;R$ 0,00;R$ 0,00;0;00424321 AGF VILA LUCINDA;9230970;SANTO ANDRE;SP;4552000;SAO PAULO;SP;1000;2000;2000;0;15500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3247;SEDEX REVERSO;1;111;R$ 9,10;R$ 9,10;334605715;OV334605715BR;R$ 0,00;R$ 0,00;0;00424362 AGF BAIRRO DA MOOCA;3165970;SAO PAULO;SP;4552000;SAO PAULO;SP;1200;1200;1500;0;11100
